Function,TotalNumber,N,ExecutionTime
EC2,6700,120,0.101805
EC2,6700,130,0.113376
EC2,6700,140,0.125290
EC2,6700,150,0.138186
EC2,6700,160,0.150566
EC2,6700,170,0.164020
EC2,6700,180,0.178148
EC2,6700,190,0.192986
EC2,6700,200,0.208823
EC2,6700,210,0.224225
EC2,6700,220,0.240401
EC2,6700,230,0.257038
EC2,6700,240,0.274666
EC2,6700,250,0.291704
EC2,6700,260,0.309784
EC2,6700,270,0.329050
EC2,6700,280,0.347822
EC2,6700,290,0.367475
EC2,6700,300,0.387728
EC2,6700,310,0.408067
EC2,6700,320,0.429543
EC2,6700,330,0.451099
EC2,6700,340,0.473138
EC2,6700,350,0.495316
EC2,6700,360,0.518520
EC2,6700,370,0.540787
EC2,6700,380,0.564248
EC2,6700,390,0.587878
EC2,6700,400,0.612084
EC2,6700,410,0.636584
EC2,6700,420,0.661037
EC2,6700,430,0.686405
EC2,6700,440,0.711722
EC2,6700,450,0.738079
EC2,6700,460,0.764151
EC2,6700,470,0.790219
EC2,6700,480,0.816944
EC2,6700,490,0.844411
EC2,6700,500,0.871471
EC2,6700,510,0.899067
EC2,6700,520,0.940859
EC2,6700,530,0.955934
EC2,6700,540,0.985257
EC2,6700,550,1.014550
EC2,6700,560,1.043365
EC2,6700,570,1.073443
EC2,6700,580,1.103413
EC2,6700,590,1.133893
EC2,6700,600,1.165216
EC2,6700,610,1.196403
EC2,6700,620,1.227502
EC2,6700,630,1.259650
EC2,6700,640,1.292845
EC2,6700,650,1.323892
EC2,6700,660,1.356862
EC2,6700,670,1.390990
EC2,6700,680,1.423354
EC2,6700,690,1.457660
EC2,6700,700,1.490226
EC2,6700,710,1.524409
EC2,6700,720,1.559395
EC2,6700,730,1.591766
EC2,6700,740,1.627436
EC2,6700,750,1.661277
EC2,6700,760,1.696085
EC2,6700,770,1.732093
EC2,6700,780,1.767201
EC2,6700,790,1.802493
EC2,6700,800,1.838929
EC2,6700,810,1.874688
EC2,6700,820,1.911116
EC2,6700,830,1.947338
EC2,6700,840,1.984167
EC2,6700,850,2.022230
EC2,6700,860,2.060075
EC2,6700,870,2.097553
EC2,6700,880,2.135290
EC2,6700,890,2.172108
EC2,6700,900,2.305674
EC2,6700,910,2.250311
EC2,6700,920,2.288787
EC2,6700,930,2.326661
EC2,6700,940,2.366087
EC2,6700,950,2.405771
EC2,6700,960,2.445618
EC2,6700,970,2.485576
EC2,6700,980,2.525589
EC2,6700,990,2.566322
EC2,6700,1000,2.606620
Main,6700,10,0.101300
Main,6700,20,0.101888
Main,6700,30,0.102282
Main,6700,40,0.102501
Main,6700,50,0.102576
Main,6700,60,0.103390
Main,6700,70,0.103750
Main,6700,80,0.104197
Main,6700,90,0.103963
Main,6700,100,0.104380
Main,6700,110,0.104062
Main,6700,120,0.104654
Main,6700,130,0.104780
Main,6700,140,0.104884
Main,6700,150,0.105740
Main,6700,160,0.105304
Main,6700,170,0.106023
Main,6700,180,0.106439
Main,6700,190,0.106197
Main,6700,200,0.106428
Main,6700,210,0.106446
Main,6700,220,0.106378
Main,6700,230,0.107108
Main,6700,240,0.106667
Main,6700,250,0.107240
Main,6700,260,0.107090
Main,6700,270,0.107649
Main,6700,280,0.107934
Main,6700,290,0.108245
Main,6700,300,0.107934
Main,6700,310,0.108949
Main,6700,320,0.108667
Main,6700,330,0.108769
Main,6700,340,0.108847
Main,6700,350,0.109530
Main,6700,360,0.109169
Main,6700,370,0.109447
Main,6700,380,0.109805
Main,6700,390,0.165888
Main,6700,400,0.110145
Main,6700,410,0.110201
Main,6700,420,0.110331
Main,6700,430,0.114326
Main,6700,440,0.111257
Main,6700,450,0.111053
Main,6700,460,0.110655
Main,6700,470,0.111252
Main,6700,480,0.110801
Main,6700,490,0.111169
Main,6700,500,0.111489
Main,6700,510,0.111386
Main,6700,520,0.111743
Main,6700,530,0.111706
Main,6700,540,0.112165
Main,6700,550,0.112252
Main,6700,560,0.112643
Main,6700,570,0.112520
Main,6700,580,0.112819
Main,6700,590,0.112833
Main,6700,600,0.112818
Main,6700,610,0.112840
Main,6700,620,0.112628
Main,6700,630,0.113221
Main,6700,640,0.113108
Main,6700,650,0.113504
Main,6700,660,0.113801
Main,6700,670,0.113805
Main,6700,680,0.113453
Main,6700,690,0.113613
Main,6700,700,0.113944
Main,6700,710,0.113684
Main,6700,720,0.113824
Main,6700,730,0.113769
Main,6700,740,0.113900
Main,6700,750,0.114750
Main,6700,760,0.114667
Main,6700,770,0.114466
Main,6700,780,0.115060
Main,6700,790,0.115210
Main,6700,800,0.115143
Main,6700,810,0.115157
Main,6700,820,0.115992
Main,6700,830,0.114976
Main,6700,840,0.115334
Main,6700,850,0.115816
Main,6700,860,0.116063
Main,6700,870,0.115883
Main,6700,880,0.116561
Main,6700,890,0.116578
Main,6700,900,0.116784
Main,6700,910,0.116688
Main,6700,920,0.116932
Main,6700,930,0.116654
Main,6700,940,0.116573
Main,6700,950,0.117156
Main,6700,960,0.117141
Main,6700,970,0.117458
Main,6700,980,0.117205
Main,6700,990,0.117631
Main,6700,1000,0.117327
EC2,6800,10,0.024253
EC2,6800,20,0.027515
EC2,6800,30,0.031855
EC2,6800,40,0.036995
EC2,6800,50,0.042911
EC2,6800,60,0.050755
EC2,6800,70,0.056064
EC2,6800,80,0.064065
EC2,6800,90,0.072528
EC2,6800,100,0.082152
EC2,6800,110,0.092986
EC2,6800,120,0.103007
EC2,6800,130,0.114108
EC2,6800,140,0.126014
EC2,6800,150,0.138540
EC2,6800,160,0.151725
EC2,6800,170,0.165510
EC2,6800,180,0.181463
EC2,6800,190,0.194675
EC2,6800,200,0.209755
EC2,6800,210,0.225444
EC2,6800,220,0.242396
EC2,6800,230,0.258609
EC2,6800,240,0.276326
EC2,6800,250,0.294351
EC2,6800,260,0.313280
EC2,6800,270,0.331342
EC2,6800,280,0.350593
EC2,6800,290,0.370495
EC2,6800,300,0.390633
EC2,6800,310,0.411375
EC2,6800,320,0.432318
EC2,6800,330,0.454235
EC2,6800,340,0.476290
EC2,6800,350,0.499265
EC2,6800,360,0.522199
EC2,6800,370,0.546292
EC2,6800,380,0.570081
EC2,6800,390,0.595040
EC2,6800,400,0.619815
EC2,6800,410,0.643655
EC2,6800,420,0.669244
EC2,6800,430,0.694769
EC2,6800,440,0.720700
EC2,6800,450,0.762248
EC2,6800,460,0.773574
EC2,6800,470,0.800589
EC2,6800,480,0.827827
EC2,6800,490,0.855341
EC2,6800,500,0.883436
EC2,6800,510,0.912156
EC2,6800,520,0.940824
EC2,6800,530,0.970475
EC2,6800,540,0.999669
EC2,6800,550,1.029309
EC2,6800,560,1.059865
EC2,6800,570,1.090675
EC2,6800,580,1.121650
EC2,6800,590,1.152976
EC2,6800,600,1.184824
EC2,6800,610,1.217029
EC2,6800,620,1.248923
EC2,6800,630,1.281605
EC2,6800,640,1.314712
EC2,6800,650,1.347232
EC2,6800,660,1.380464
EC2,6800,670,1.413597
EC2,6800,680,1.447228
EC2,6800,690,1.481088
EC2,6800,700,1.514884
EC2,6800,710,1.549244
EC2,6800,720,1.587113
EC2,6800,730,1.618708
EC2,6800,740,1.655380
EC2,6800,750,1.689187
EC2,6800,760,1.724912
EC2,6800,770,1.760867
EC2,6800,780,1.796684
EC2,6800,790,1.833297
EC2,6800,800,1.871309
EC2,6800,810,1.906340
EC2,6800,820,1.943336
EC2,6800,830,1.981144
EC2,6800,840,2.018571
EC2,6800,850,2.057318
EC2,6800,860,2.108961
EC2,6800,870,2.132959
EC2,6800,880,2.171425
EC2,6800,890,2.213115
EC2,6800,900,2.249166
EC2,6800,910,2.287915
EC2,6800,920,2.327327
EC2,6800,930,2.367096
EC2,6800,940,2.410398
EC2,6800,950,2.447659
EC2,6800,960,2.487739
EC2,6800,970,2.528830
EC2,6800,980,2.574397
EC2,6800,990,2.610530
EC2,6800,1000,2.652357
Main,6800,10,0.104416
Main,6800,20,0.104715
Main,6800,30,0.106108
Main,6800,40,0.106062
Main,6800,50,0.106291
Main,6800,60,0.106010
Main,6800,70,0.106682
Main,6800,80,0.106510
Main,6800,90,0.107806
Main,6800,100,0.106896
Main,6800,110,0.107416
Main,6800,120,0.107785
Main,6800,130,0.107589
Main,6800,140,0.106231
Main,6800,150,0.108589
Main,6800,160,0.108323
Main,6800,170,0.108822
Main,6800,180,0.109204
Main,6800,190,0.109676
Main,6800,200,0.110497
Main,6800,210,0.109977
Main,6800,220,0.109424
Main,6800,230,0.110114
Main,6800,240,0.110460
Main,6800,250,0.110114
Main,6800,260,0.110500
Main,6800,270,0.110981
Main,6800,280,0.111153
Main,6800,290,0.111396
Main,6800,300,0.111495
Main,6800,310,0.111853
Main,6800,320,0.111605
Main,6800,330,0.112511
Main,6800,340,0.111856
Main,6800,350,0.111854
Main,6800,360,0.112503
Main,6800,370,0.112436
Main,6800,380,0.113329
Main,6800,390,0.112988
Main,6800,400,0.113452
Main,6800,410,0.113395
Main,6800,420,0.113265
Main,6800,430,0.113198
Main,6800,440,0.113981
Main,6800,450,0.113796
Main,6800,460,0.114341
Main,6800,470,0.114233
Main,6800,480,0.114879
Main,6800,490,0.115362
Main,6800,500,0.114935
Main,6800,510,0.237196
Main,6800,520,0.115427
Main,6800,530,0.115240
Main,6800,540,0.115536
Main,6800,550,0.115764
Main,6800,560,0.116208
Main,6800,570,0.116058
Main,6800,580,0.116832
Main,6800,590,0.116478
Main,6800,600,0.117100
Main,6800,610,0.117364
Main,6800,620,0.117046
Main,6800,630,0.117830
Main,6800,640,0.117478
Main,6800,650,0.117926
Main,6800,660,0.117596
Main,6800,670,0.117859
Main,6800,680,0.118200
Main,6800,690,0.118352
Main,6800,700,0.118502
Main,6800,710,0.118117
Main,6800,720,0.118504
Main,6800,730,0.118595
Main,6800,740,0.118993
Main,6800,750,0.118919
Main,6800,760,0.119069
Main,6800,770,0.119026
Main,6800,780,0.118893
Main,6800,790,0.119591
Main,6800,800,0.119232
Main,6800,810,0.119539
Main,6800,820,0.119836
Main,6800,830,0.119621
Main,6800,840,0.120610
Main,6800,850,0.119941
Main,6800,860,0.120152
Main,6800,870,0.120320
Main,6800,880,0.121078
Main,6800,890,0.120618
Main,6800,900,0.120610
Main,6800,910,0.120866
Main,6800,920,0.121538
Main,6800,930,0.121360
Main,6800,940,0.120864
Main,6800,950,0.121385
Main,6800,960,0.121118
Main,6800,970,0.121727
Main,6800,980,0.121963
Main,6800,990,0.121556
Main,6800,1000,0.122109
EC2,6900,10,0.024946
EC2,6900,20,0.028392
EC2,6900,30,0.032715
EC2,6900,40,0.038210
EC2,6900,50,0.044272
EC2,6900,60,0.051236
EC2,6900,70,0.057739
EC2,6900,80,0.066043
EC2,6900,90,0.075087
EC2,6900,100,0.084799
EC2,6900,110,0.095365
EC2,6900,120,0.106368
EC2,6900,130,0.118176
EC2,6900,140,0.130437
EC2,6900,150,0.143564
EC2,6900,160,0.156739
EC2,6900,170,0.170895
EC2,6900,180,0.185442
EC2,6900,190,0.200590
EC2,6900,200,0.216212
EC2,6900,210,0.232222
EC2,6900,220,0.249276
EC2,6900,230,0.266828
EC2,6900,240,0.284626
EC2,6900,250,0.319301
EC2,6900,260,0.321834
EC2,6900,270,0.341028
EC2,6900,280,0.360315
EC2,6900,290,0.380385
EC2,6900,300,0.400833
EC2,6900,310,0.421873
EC2,6900,320,0.443442
EC2,6900,330,0.465373
EC2,6900,340,0.487587
EC2,6900,350,0.510609
EC2,6900,360,0.534086
EC2,6900,370,0.558208
EC2,6900,380,0.582670
EC2,6900,390,0.606595
EC2,6900,400,0.631313
EC2,6900,410,0.656675
EC2,6900,420,0.682525
EC2,6900,430,0.708211
EC2,6900,440,0.734445
EC2,6900,450,0.761286
EC2,6900,460,0.788603
EC2,6900,470,0.815836
EC2,6900,480,0.843887
EC2,6900,490,0.871805
EC2,6900,500,0.901203
EC2,6900,510,0.930427
EC2,6900,520,0.960099
EC2,6900,530,0.990623
EC2,6900,540,1.020318
EC2,6900,550,1.050630
EC2,6900,560,1.081847
EC2,6900,570,1.113039
EC2,6900,580,1.144833
EC2,6900,590,1.176374
EC2,6900,600,1.208298
EC2,6900,610,1.240909
EC2,6900,620,1.272759
EC2,6900,630,1.305689
EC2,6900,640,1.338951
EC2,6900,650,1.372025
EC2,6900,660,1.405564
EC2,6900,670,1.439877
EC2,6900,680,1.474222
EC2,6900,690,1.508975
EC2,6900,700,1.543464
EC2,6900,710,1.578788
EC2,6900,720,1.614204
EC2,6900,730,1.649316
EC2,6900,740,1.685661
EC2,6900,750,1.721541
EC2,6900,760,1.758010
EC2,6900,770,1.794257
EC2,6900,780,1.831051
EC2,6900,790,1.868214
EC2,6900,800,1.905099
EC2,6900,810,1.952567
EC2,6900,820,1.981006
EC2,6900,830,2.019621
EC2,6900,840,2.057867
EC2,6900,850,2.096499
EC2,6900,860,2.135244
EC2,6900,870,2.173931
EC2,6900,880,2.213398
EC2,6900,890,2.253266
EC2,6900,900,2.293655
EC2,6900,910,2.333631
EC2,6900,920,2.374455
EC2,6900,930,2.414740
EC2,6900,940,2.456627
EC2,6900,950,2.497849
EC2,6900,960,2.539248
EC2,6900,970,2.581106
EC2,6900,980,2.622650
EC2,6900,990,2.664989
EC2,6900,1000,2.707044
Main,6900,10,0.108278
Main,6900,20,0.109424
Main,6900,30,0.109265
Main,6900,40,0.109438
Main,6900,50,0.110351
Main,6900,60,0.110254
Main,6900,70,0.110788
Main,6900,80,0.111367
Main,6900,90,0.111835
Main,6900,100,0.111352
Main,6900,110,0.111793
Main,6900,120,0.112366
Main,6900,130,0.112377
Main,6900,140,0.113399
Main,6900,150,0.112866
Main,6900,160,0.114444
Main,6900,170,0.113392
Main,6900,180,0.114895
Main,6900,190,0.113744
Main,6900,200,0.114418
Main,6900,210,0.114584
Main,6900,220,0.114881
Main,6900,230,0.114840
Main,6900,240,0.115419
Main,6900,250,0.115429
Main,6900,260,0.116282
Main,6900,270,0.115345
Main,6900,280,0.116281
Main,6900,290,0.116234
Main,6900,300,0.116498
Main,6900,310,0.116505
Main,6900,320,0.117356
Main,6900,330,0.117904
Main,6900,340,0.118361
Main,6900,350,0.118123
Main,6900,360,0.118184
Main,6900,370,0.118541
Main,6900,380,0.118560
Main,6900,390,0.118861
Main,6900,400,0.119473
Main,6900,410,0.119373
Main,6900,420,0.119301
Main,6900,430,0.120314
Main,6900,440,0.119685
Main,6900,450,0.120297
Main,6900,460,0.119912
Main,6900,470,0.120283
Main,6900,480,0.121311
Main,6900,490,0.121415
Main,6900,500,0.121497
Main,6900,510,0.121252
Main,6900,520,0.121352
Main,6900,530,0.121936
Main,6900,540,0.122133
Main,6900,550,0.121463
Main,6900,560,0.121977
Main,6900,570,0.122368
Main,6900,580,0.122144
Main,6900,590,0.122724
Main,6900,600,0.122337
Main,6900,610,0.144402
Main,6900,620,0.122993
Main,6900,630,0.123216
Main,6900,640,0.122802
Main,6900,650,0.123717
Main,6900,660,0.123541
Main,6900,670,0.124454
Main,6900,680,0.124061
Main,6900,690,0.124551
Main,6900,700,0.124409
Main,6900,710,0.124792
Main,6900,720,0.124379
Main,6900,730,0.124848
Main,6900,740,0.125480
Main,6900,750,0.125226
Main,6900,760,0.124845
Main,6900,770,0.125786
Main,6900,780,0.125646
Main,6900,790,0.125841
Main,6900,800,0.125589
Main,6900,810,0.125982
Main,6900,820,0.125668
Main,6900,830,0.126087
Main,6900,840,0.126936
Main,6900,850,0.126545
Main,6900,860,0.126621
Main,6900,870,0.126050
Main,6900,880,0.127280
Main,6900,890,0.126753
Main,6900,900,0.126955
Main,6900,910,0.127223
Main,6900,920,0.127093
Main,6900,930,0.127222
Main,6900,940,0.127161
Main,6900,950,0.127485
Main,6900,960,0.127452
Main,6900,970,0.127525
Main,6900,980,0.127609
Main,6900,990,0.127972
Main,6900,1000,0.128078
EC2,7000,10,0.025644
EC2,7000,20,0.028925
EC2,7000,30,0.033391
EC2,7000,40,0.038505
EC2,7000,50,0.044635
EC2,7000,60,0.051930
EC2,7000,70,0.059362
EC2,7000,80,0.067031
EC2,7000,90,0.076241
EC2,7000,100,0.085976
EC2,7000,110,0.096335
EC2,7000,120,0.107398
EC2,7000,130,0.119265
EC2,7000,140,0.131655
EC2,7000,150,0.144661
EC2,7000,160,0.158793
EC2,7000,170,0.172623
EC2,7000,180,0.187266
EC2,7000,190,0.202897
EC2,7000,200,0.218963
EC2,7000,210,0.235527
EC2,7000,220,0.252844
EC2,7000,230,0.270462
EC2,7000,240,0.288848
EC2,7000,250,0.307768
EC2,7000,260,0.327031
EC2,7000,270,0.346749
EC2,7000,280,0.366985
EC2,7000,290,0.387441
EC2,7000,300,0.408225
EC2,7000,310,0.429557
EC2,7000,320,0.451350
EC2,7000,330,0.473740
EC2,7000,340,0.496602
EC2,7000,350,0.519798
EC2,7000,360,0.543077
EC2,7000,370,0.567040
EC2,7000,380,0.591272
EC2,7000,390,0.616623
EC2,7000,400,0.642343
EC2,7000,410,0.668728
EC2,7000,420,0.695089
EC2,7000,430,0.721705
EC2,7000,440,0.748465
EC2,7000,450,0.776529
EC2,7000,460,0.805065
EC2,7000,470,0.833583
EC2,7000,480,0.862972
EC2,7000,490,0.892956
EC2,7000,500,0.921763
EC2,7000,510,0.951300
EC2,7000,520,0.981397
EC2,7000,530,1.011411
EC2,7000,540,1.089316
EC2,7000,550,1.073711
EC2,7000,560,1.105255
EC2,7000,570,1.136630
EC2,7000,580,1.168751
EC2,7000,590,1.201086
EC2,7000,600,1.233860
EC2,7000,610,1.266731
EC2,7000,620,1.300420
EC2,7000,630,1.334452
EC2,7000,640,1.368508
EC2,7000,650,1.402919
EC2,7000,660,1.437520
EC2,7000,670,1.472356
EC2,7000,680,1.507658
EC2,7000,690,1.543095
EC2,7000,700,1.578540
EC2,7000,710,1.613761
EC2,7000,720,1.650564
EC2,7000,730,1.686624
EC2,7000,740,1.737896
EC2,7000,750,1.760861
EC2,7000,760,1.797792
EC2,7000,770,1.835287
EC2,7000,780,1.872943
EC2,7000,790,1.911514
EC2,7000,800,1.948795
EC2,7000,810,1.986850
EC2,7000,820,2.025397
EC2,7000,830,2.065765
EC2,7000,840,2.103192
EC2,7000,850,2.143531
EC2,7000,860,2.183273
EC2,7000,870,2.225262
EC2,7000,880,2.263753
EC2,7000,890,2.304943
EC2,7000,900,2.345894
EC2,7000,910,2.387339
EC2,7000,920,2.428896
EC2,7000,930,2.470641
EC2,7000,940,2.512547
EC2,7000,950,2.555382
EC2,7000,960,2.597383
EC2,7000,970,2.640453
EC2,7000,980,2.683179
EC2,7000,990,2.726920
EC2,7000,1000,2.783415
Main,7000,10,0.112006
Main,7000,20,0.112236
Main,7000,30,0.112457
Main,7000,40,0.113105
Main,7000,50,0.113414
Main,7000,60,0.113681
Main,7000,70,0.113593
Main,7000,80,0.114171
Main,7000,90,0.114480
Main,7000,100,0.115170
Main,7000,110,0.115017
Main,7000,120,0.115592
Main,7000,130,0.116037
Main,7000,140,0.116266
Main,7000,150,0.116345
Main,7000,160,0.116622
Main,7000,170,0.116312
Main,7000,180,0.117131
Main,7000,190,0.116745
Main,7000,200,0.116930
Main,7000,210,0.117491
Main,7000,220,0.117630
Main,7000,230,0.117357
Main,7000,240,0.117775
Main,7000,250,0.117904
Main,7000,260,0.118233
Main,7000,270,0.118192
Main,7000,280,0.118166
Main,7000,290,0.119345
Main,7000,300,0.118836
Main,7000,310,0.119035
Main,7000,320,0.118830
Main,7000,330,0.119565
Main,7000,340,0.119865
Main,7000,350,0.120077
Main,7000,360,0.120403
Main,7000,370,0.120533
Main,7000,380,0.120292
Main,7000,390,0.121272
Main,7000,400,0.121154
Main,7000,410,0.120861
Main,7000,420,0.121427
Main,7000,430,0.121039
Main,7000,440,0.121703
Main,7000,450,0.121552
Main,7000,460,0.121742
Main,7000,470,0.121407
Main,7000,480,0.121883
Main,7000,490,0.121776
Main,7000,500,0.121370
Main,7000,510,0.122928
Main,7000,520,0.122869
Main,7000,530,0.122827
Main,7000,540,0.123485
Main,7000,550,0.123869
Main,7000,560,0.123599
Main,7000,570,0.123451
Main,7000,580,0.123991
Main,7000,590,0.123708
Main,7000,600,0.123850
Main,7000,610,0.124850
Main,7000,620,0.124682
Main,7000,630,0.124341
Main,7000,640,0.125033
Main,7000,650,0.124391
Main,7000,660,0.125521
Main,7000,670,0.125100
Main,7000,680,0.125956
Main,7000,690,0.125938
Main,7000,700,0.126172
Main,7000,710,0.126187
Main,7000,720,0.126274
Main,7000,730,0.126647
Main,7000,740,0.127294
Main,7000,750,0.126881
Main,7000,760,0.126462
Main,7000,770,0.126707
Main,7000,780,0.127321
Main,7000,790,0.127916
Main,7000,800,0.127424
Main,7000,810,0.127663
Main,7000,820,0.127730
Main,7000,830,0.128289
Main,7000,840,0.127913
Main,7000,850,0.128600
Main,7000,860,0.128457
Main,7000,870,0.128404
Main,7000,880,0.128982
Main,7000,890,0.128985
Main,7000,900,0.128930
Main,7000,910,0.128789
Main,7000,920,0.129309
Main,7000,930,0.129294
Main,7000,940,0.129338
Main,7000,950,0.129579
Main,7000,960,0.129509
Main,7000,970,0.129708
Main,7000,980,0.129349
Main,7000,990,0.129534
Main,7000,1000,0.129748
EC2,7100,10,0.026328
EC2,7100,20,0.029816
EC2,7100,30,0.034310
EC2,7100,40,0.040003
EC2,7100,50,0.046411
EC2,7100,60,0.053572
EC2,7100,70,0.060194
EC2,7100,80,0.068723
EC2,7100,90,0.078040
EC2,7100,100,0.088578
EC2,7100,110,0.098905
EC2,7100,120,0.110084
EC2,7100,130,0.122171
EC2,7100,140,0.134832
EC2,7100,150,0.148250
EC2,7100,160,0.162481
EC2,7100,170,0.177284
EC2,7100,180,0.191980
EC2,7100,190,0.207606
EC2,7100,200,0.223766
EC2,7100,210,0.240401
EC2,7100,220,0.257164
EC2,7100,230,0.274975
EC2,7100,240,0.293152
EC2,7100,250,0.313479
EC2,7100,260,0.331329
EC2,7100,270,0.350834
EC2,7100,280,0.371380
EC2,7100,290,0.392264
EC2,7100,300,0.413643
EC2,7100,310,0.435671
EC2,7100,320,0.458233
EC2,7100,330,0.480177
EC2,7100,340,0.503668
EC2,7100,350,0.530956
EC2,7100,360,0.551802
EC2,7100,370,0.576344
EC2,7100,380,0.601150
EC2,7100,390,0.626481
EC2,7100,400,0.652180
EC2,7100,410,0.678016
EC2,7100,420,0.704583
EC2,7100,430,0.731157
EC2,7100,440,0.758584
EC2,7100,450,0.786174
EC2,7100,460,0.814519
EC2,7100,470,0.843169
EC2,7100,480,0.872596
EC2,7100,490,0.902232
EC2,7100,500,0.932006
EC2,7100,510,0.962415
EC2,7100,520,0.992894
EC2,7100,530,1.024289
EC2,7100,540,1.056447
EC2,7100,550,1.087978
EC2,7100,560,1.120651
EC2,7100,570,1.153427
EC2,7100,580,1.186190
EC2,7100,590,1.219670
EC2,7100,600,1.253539
EC2,7100,610,1.287847
EC2,7100,620,1.321977
EC2,7100,630,1.356403
EC2,7100,640,1.403884
EC2,7100,650,1.425360
EC2,7100,660,1.460938
EC2,7100,670,1.496143
EC2,7100,680,1.532698
EC2,7100,690,1.568202
EC2,7100,700,1.604257
EC2,7100,710,1.641075
EC2,7100,720,1.677792
EC2,7100,730,1.715180
EC2,7100,740,1.752592
EC2,7100,750,1.790732
EC2,7100,760,1.829646
EC2,7100,770,1.867717
EC2,7100,780,1.907190
EC2,7100,790,1.946381
EC2,7100,800,1.985742
EC2,7100,810,2.025215
EC2,7100,820,2.065127
EC2,7100,830,2.105774
EC2,7100,840,2.145542
EC2,7100,850,2.185869
EC2,7100,860,2.226519
EC2,7100,870,2.267806
EC2,7100,880,2.309245
EC2,7100,890,2.352435
EC2,7100,900,2.392240
EC2,7100,910,2.434293
EC2,7100,920,2.476659
EC2,7100,930,2.518547
EC2,7100,940,2.575145
EC2,7100,950,2.604551
EC2,7100,960,2.647300
EC2,7100,970,2.690927
EC2,7100,980,2.734304
EC2,7100,990,2.779176
EC2,7100,1000,2.822768
Main,7100,10,0.112750
Main,7100,20,0.112638
Main,7100,30,0.113220
Main,7100,40,0.113387
Main,7100,50,0.113804
Main,7100,60,0.113986
Main,7100,70,0.114354
Main,7100,80,0.114994
Main,7100,90,0.115222
Main,7100,100,0.115382
Main,7100,110,0.115892
Main,7100,120,0.115842
Main,7100,130,0.116068
Main,7100,140,0.116782
Main,7100,150,0.116547
Main,7100,160,0.117102
Main,7100,170,0.117001
Main,7100,180,0.117012
Main,7100,190,0.118057
Main,7100,200,0.118044
Main,7100,210,0.118586
Main,7100,220,0.118221
Main,7100,230,0.118276
Main,7100,240,0.119661
Main,7100,250,0.119170
Main,7100,260,0.119569
Main,7100,270,0.119971
Main,7100,280,0.119781
Main,7100,290,0.120502
Main,7100,300,0.120381
Main,7100,310,0.120824
Main,7100,320,0.120314
Main,7100,330,0.120710
Main,7100,340,0.121746
Main,7100,350,0.121221
Main,7100,360,0.121077
Main,7100,370,0.121714
Main,7100,380,0.122024
Main,7100,390,0.121897
Main,7100,400,0.121469
Main,7100,410,0.122206
Main,7100,420,0.122050
Main,7100,430,0.122985
Main,7100,440,0.122710
Main,7100,450,0.122841
Main,7100,460,0.123572
Main,7100,470,0.123691
Main,7100,480,0.123305
Main,7100,490,0.124268
Main,7100,500,0.124757
Main,7100,510,0.123777
Main,7100,520,0.124381
Main,7100,530,0.124339
Main,7100,540,0.124705
Main,7100,550,0.124884
Main,7100,560,0.124832
Main,7100,570,0.125000
Main,7100,580,0.124974
Main,7100,590,0.125256
Main,7100,600,0.126093
Main,7100,610,0.237172
Main,7100,620,0.126151
Main,7100,630,0.126470
Main,7100,640,0.126139
Main,7100,650,0.126658
Main,7100,660,0.126878
Main,7100,670,0.126975
Main,7100,680,0.126733
Main,7100,690,0.127256
Main,7100,700,0.127656
Main,7100,710,0.127543
Main,7100,720,0.127563
Main,7100,730,0.127853
Main,7100,740,0.127660
Main,7100,750,0.128324
Main,7100,760,0.128981
Main,7100,770,0.128245
Main,7100,780,0.128158
Main,7100,790,0.128509
Main,7100,800,0.128645
Main,7100,810,0.128964
Main,7100,820,0.128872
Main,7100,830,0.128697
