Function,Total Number,N,Execution Time
EC2,700,270,0.030085
EC2,700,270,0.026314
EC2,700,270,0.028701
EC2,700,270,0.022354
EC2,700,270,0.043783
EC2,700,280,0.024742
EC2,700,280,0.026460
EC2,700,280,0.026381
EC2,700,280,0.028695
EC2,700,280,0.031323
EC2,700,290,0.023158
EC2,700,290,0.027576
EC2,700,290,0.030943
EC2,700,290,0.042889
EC2,700,290,0.027335
EC2,700,300,0.020954
EC2,700,300,0.026996
EC2,700,300,0.031808
EC2,700,300,0.029178
EC2,700,300,0.032875
EC2,700,310,0.038749
EC2,700,310,0.030138
EC2,700,310,0.024930
EC2,700,310,0.027577
EC2,700,310,0.032177
EC2,700,320,0.027562
EC2,700,320,0.029695
EC2,700,320,0.036436
EC2,700,320,0.046840
EC2,700,320,0.060249
EC2,700,330,0.033257
EC2,700,330,0.031778
EC2,700,330,0.027316
EC2,700,330,0.028149
EC2,700,330,0.030491
EC2,700,340,0.028862
EC2,700,340,0.035185
EC2,700,340,0.033969
EC2,700,340,0.041807
EC2,700,340,0.030272
EC2,700,350,0.036452
EC2,700,350,0.033809
EC2,700,350,0.028693
EC2,700,350,0.031739
EC2,700,350,0.032811
EC2,700,360,0.029977
EC2,700,360,0.026292
EC2,700,360,0.030941
EC2,700,360,0.074532
EC2,700,360,0.030982
EC2,700,370,0.034735
EC2,700,370,0.030832
EC2,700,370,0.026505
EC2,700,370,0.031550
EC2,700,370,0.030336
EC2,700,380,0.033129
EC2,700,380,0.029138
EC2,700,380,0.057236
EC2,700,380,0.035352
EC2,700,380,0.036230
EC2,700,390,0.031205
EC2,700,390,0.033440
EC2,700,390,0.037411
EC2,700,390,0.036918
EC2,700,390,0.036325
EC2,700,400,0.033751
EC2,700,400,0.035007
EC2,700,400,0.030131
EC2,700,400,0.035541
EC2,700,400,0.029469
EC2,700,410,0.036892
EC2,700,410,0.029204
EC2,700,410,0.033884
EC2,700,410,0.045332
EC2,700,410,0.045328
EC2,700,420,0.043396
EC2,700,420,0.053393
EC2,700,420,0.036449
EC2,700,420,0.041129
EC2,700,420,0.039600
EC2,700,430,0.038531
EC2,700,430,0.044504
EC2,700,430,0.029252
EC2,700,430,0.040037
EC2,700,430,0.028740
EC2,700,440,0.032438
EC2,700,440,0.034067
EC2,700,440,0.037159
EC2,700,440,0.040402
EC2,700,440,0.036186
EC2,700,450,0.037748
EC2,700,450,0.036161
EC2,700,450,0.035447
EC2,700,450,0.031909
EC2,700,450,0.037314
EC2,700,460,0.039282
EC2,700,460,0.039954
EC2,700,460,0.035704
EC2,700,460,0.036351
EC2,700,460,0.038433
EC2,700,470,0.036051
EC2,700,470,0.047958
EC2,700,470,0.033437
EC2,700,470,0.053612
EC2,700,470,0.043246
EC2,700,480,0.034592
EC2,700,480,0.040460
EC2,700,480,0.038213
EC2,700,480,0.053694
EC2,700,480,0.043385
EC2,700,490,0.035359
EC2,700,490,0.037385
EC2,700,490,0.043146
EC2,700,490,0.034092
EC2,700,490,0.045204
EC2,700,500,0.052004
EC2,700,500,0.040590
EC2,700,500,0.046105
EC2,700,500,0.045360
EC2,700,500,0.047999
EC2,700,510,0.031748
EC2,700,510,0.036204
EC2,700,510,0.040496
EC2,700,510,0.058088
EC2,700,510,0.040720
EC2,700,520,0.041536
EC2,700,520,0.057748
EC2,700,520,0.040925
EC2,700,520,0.037617
EC2,700,520,0.040269
EC2,700,530,0.038862
EC2,700,530,0.052959
EC2,700,530,0.038959
EC2,700,530,0.030800
EC2,700,530,0.040047
EC2,700,540,0.034997
EC2,700,540,0.047700
EC2,700,540,0.050311
EC2,700,540,0.052066
EC2,700,540,0.039411
EC2,700,550,0.038028
EC2,700,550,0.039376
EC2,700,550,0.049066
EC2,700,550,0.045381
EC2,700,550,0.041817
EC2,700,560,0.048391
EC2,700,560,0.036872
EC2,700,560,0.041795
EC2,700,560,0.044083
EC2,700,560,0.039182
EC2,700,570,0.037628
EC2,700,570,0.034736
EC2,700,570,0.035418
EC2,700,570,0.043073
EC2,700,570,0.037738
EC2,700,580,0.037409
EC2,700,580,0.034906
EC2,700,580,0.036242
EC2,700,580,0.040202
EC2,700,580,0.036751
EC2,700,590,0.033212
EC2,700,590,0.047779
EC2,700,590,0.047848
EC2,700,590,0.040372
EC2,700,590,0.046798
EC2,700,600,0.042165
EC2,700,600,0.036498
EC2,700,600,0.033610
EC2,700,600,0.039660
EC2,700,600,0.044153
EC2,700,610,0.032506
EC2,700,610,0.032690
EC2,700,610,0.030879
EC2,700,610,0.042579
EC2,700,610,0.052884
EC2,700,620,0.031233
EC2,700,620,0.034422
EC2,700,620,0.046119
EC2,700,620,0.042969
EC2,700,620,0.051805
EC2,700,630,0.038747
EC2,700,630,0.040449
EC2,700,630,0.063390
EC2,700,630,0.083761
EC2,700,630,0.039169
EC2,700,640,0.043053
EC2,700,640,0.038592
EC2,700,640,0.043144
EC2,700,640,0.060119
EC2,700,640,0.048618
EC2,700,650,0.047093
EC2,700,650,0.058573
EC2,700,650,0.037014
EC2,700,650,0.041939
EC2,700,650,0.031823
EC2,700,660,0.042972
EC2,700,660,0.043889
EC2,700,660,0.036471
EC2,700,660,0.038213
EC2,700,660,0.043182
EC2,700,670,0.046595
EC2,700,670,0.043084
EC2,700,670,0.041185
EC2,700,670,0.046953
EC2,700,670,0.048048
EC2,700,680,0.044547
EC2,700,680,0.038176
EC2,700,680,0.055726
EC2,700,680,0.061766
EC2,700,680,0.038682
EC2,700,690,0.036147
EC2,700,690,0.040038
EC2,700,690,0.046748
EC2,700,690,0.037347
EC2,700,690,0.038374
EC2,700,700,0.039009
EC2,700,700,0.041156
EC2,700,700,0.039218
EC2,700,700,0.046064
EC2,700,700,0.045364
Main,700,10,0.015425
Main,700,10,0.015468
Main,700,10,0.017810
Main,700,10,0.011876
Main,700,10,0.011018
Main,700,20,0.010149
Main,700,20,0.010591
Main,700,20,0.000877
Main,700,20,0.009514
Main,700,20,0.004883
Main,700,30,0.008165
Main,700,30,0.002227
Main,700,30,0.000911
Main,700,30,0.006497
Main,700,30,0.007242
Main,700,40,0.006504
Main,700,40,0.008810
Main,700,40,0.004715
Main,700,40,0.004689
Main,700,40,0.011819
Main,700,50,0.011976
Main,700,50,0.012102
Main,700,50,0.009978
Main,700,50,0.000940
Main,700,50,0.013245
Main,700,60,0.022640
Main,700,60,0.013066
Main,700,60,0.013814
Main,700,60,0.021041
Main,700,60,0.016600
Main,700,70,0.013913
Main,700,70,0.019635
Main,700,70,0.016514
Main,700,70,0.019614
Main,700,70,0.017302
Main,700,80,0.013611
Main,700,80,0.014889
Main,700,80,0.019247
Main,700,80,0.020662
Main,700,80,0.020122
Main,700,90,0.018020
Main,700,90,0.015638
Main,700,90,0.017862
Main,700,90,0.014585
Main,700,90,0.014217
Main,700,100,0.016825
Main,700,100,0.016859
Main,700,100,0.027523
Main,700,100,0.029758
Main,700,100,0.018003
Main,700,110,0.022909
Main,700,110,0.017463
Main,700,110,0.019673
Main,700,110,0.017133
Main,700,110,0.017305
Main,700,120,0.027801
Main,700,120,0.019711
Main,700,120,0.023769
Main,700,120,0.019985
Main,700,120,0.019281
Main,700,130,0.018351
Main,700,130,0.017195
Main,700,130,0.017915
Main,700,130,0.020894
Main,700,130,0.026330
Main,700,140,0.024836
Main,700,140,0.022229
Main,700,140,0.029466
Main,700,140,0.033316
Main,700,140,0.018688
Main,700,150,0.020222
Main,700,150,0.015486
Main,700,150,0.017407
Main,700,150,0.026721
Main,700,150,0.042799
Main,700,160,0.016203
Main,700,160,0.027418
Main,700,160,0.017503
Main,700,160,0.021068
Main,700,160,0.017416
Main,700,170,0.015553
Main,700,170,0.024020
Main,700,170,0.022165
Main,700,170,0.021096
Main,700,170,0.017634
Main,700,180,0.023032
Main,700,180,0.015908
Main,700,180,0.021861
Main,700,180,0.019986
Main,700,180,0.024210
Main,700,190,0.020856
Main,700,190,0.027637
Main,700,190,0.019739
Main,700,190,0.031187
Main,700,190,0.038773
Main,700,200,0.018828
Main,700,200,0.020629
Main,700,200,0.021344
Main,700,200,0.018089
Main,700,200,0.028099
Main,700,210,0.020696
Main,700,210,0.026222
Main,700,210,0.025378
Main,700,210,0.025837
Main,700,210,0.019970
Main,700,220,0.031198
Main,700,220,0.015417
Main,700,220,0.018892
Main,700,220,0.021399
Main,700,220,0.032541
Main,700,230,0.017770
Main,700,230,0.037102
Main,700,230,0.037847
Main,700,230,0.023873
Main,700,230,0.022612
Main,700,240,0.019206
Main,700,240,0.019320
Main,700,240,0.018354
Main,700,240,0.018817
Main,700,240,0.016842
Main,700,250,0.024952
Main,700,250,0.021058
Main,700,250,0.021298
Main,700,250,0.016327
Main,700,250,0.028430
Main,700,260,0.017833
Main,700,260,0.016876
Main,700,260,0.019474
Main,700,260,0.019099
Main,700,260,0.020663
Main,700,270,0.022202
Main,700,270,0.026857
Main,700,270,0.024676
Main,700,270,0.019291
Main,700,270,0.020923
Main,700,280,0.027288
Main,700,280,0.027294
Main,700,280,0.016361
Main,700,280,0.017896
Main,700,280,0.029495
Main,700,290,0.026441
Main,700,290,0.016297
Main,700,290,0.018862
Main,700,290,0.019666
Main,700,290,0.020763
Main,700,300,0.022531
Main,700,300,0.031444
Main,700,300,0.038059
Main,700,300,0.022324
Main,700,300,0.030236
Main,700,310,0.024262
Main,700,310,0.023120
Main,700,310,0.039609
Main,700,310,0.027760
Main,700,310,0.051638
Main,700,320,0.032492
Main,700,320,0.022190
Main,700,320,0.024497
Main,700,320,0.021644
Main,700,320,0.026597
Main,700,330,0.022776
Main,700,330,0.020688
Main,700,330,0.020392
Main,700,330,0.019397
Main,700,330,0.022022
Main,700,340,0.008572
Main,700,340,0.022409
Main,700,340,0.035955
Main,700,340,0.031921
Main,700,340,0.020685
Main,700,350,0.051844
Main,700,350,0.022100
Main,700,350,0.020660
Main,700,350,0.031137
Main,700,350,0.024367
Main,700,360,0.020249
Main,700,360,0.017308
Main,700,360,0.025863
Main,700,360,0.030826
Main,700,360,0.023542
Main,700,370,0.031706
Main,700,370,0.036089
Main,700,370,0.029047
Main,700,370,0.024606
Main,700,370,0.025069
Main,700,380,0.020059
Main,700,380,0.021220
Main,700,380,0.029993
Main,700,380,0.028025
Main,700,380,0.030252
Main,700,390,0.022688
Main,700,390,0.041086
Main,700,390,0.025362
Main,700,390,0.019490
Main,700,390,0.021871
Main,700,400,0.025814
Main,700,400,0.020079
Main,700,400,0.021978
Main,700,400,0.030885
Main,700,400,0.017734
Main,700,410,0.029737
Main,700,410,0.020294
Main,700,410,0.020191
Main,700,410,0.023609
Main,700,410,0.022833
Main,700,420,0.024599
Main,700,420,0.020117
Main,700,420,0.028435
Main,700,420,0.055707
Main,700,420,0.023094
Main,700,430,0.023789
Main,700,430,0.024723
Main,700,430,0.043719
Main,700,430,0.026913
Main,700,430,0.044036
Main,700,440,0.017302
Main,700,440,0.030036
Main,700,440,0.018561
Main,700,440,0.023232
Main,700,440,0.021335
Main,700,450,0.019447
Main,700,450,0.030083
Main,700,450,0.066149
Main,700,450,0.020199
Main,700,450,0.030767
Main,700,460,0.039799
Main,700,460,0.038998
Main,700,460,0.028195
Main,700,460,0.017135
Main,700,460,0.033337
Main,700,470,0.018000
Main,700,470,0.022485
Main,700,470,0.056857
Main,700,470,0.023387
Main,700,470,0.020155
Main,700,480,0.023437
Main,700,480,0.036722
Main,700,480,0.020195
Main,700,480,0.018026
Main,700,480,0.025041
Main,700,490,0.026133
Main,700,490,0.018560
Main,700,490,0.017372
Main,700,490,0.021036
Main,700,490,0.018941
Main,700,500,0.029137
Main,700,500,0.026307
Main,700,500,0.023019
Main,700,500,0.019601
Main,700,500,0.022963
Main,700,510,0.019440
Main,700,510,0.019482
Main,700,510,0.026584
Main,700,510,0.016385
Main,700,510,0.022824
Main,700,520,0.029125
Main,700,520,0.026210
Main,700,520,0.048740
Main,700,520,0.023255
Main,700,520,0.027269
Main,700,530,0.022877
Main,700,530,0.020914
Main,700,530,0.029350
Main,700,530,0.024460
Main,700,530,0.020143
Main,700,540,0.019558
Main,700,540,0.025762
Main,700,540,0.027933
Main,700,540,0.022216
Main,700,540,0.022269
Main,700,550,0.022896
Main,700,550,0.020227
Main,700,550,0.021058
Main,700,550,0.020646
Main,700,550,0.031266
Main,700,560,0.035819
Main,700,560,0.038945
Main,700,560,0.015270
Main,700,560,0.021613
Main,700,560,0.024706
Main,700,570,0.027902
Main,700,570,0.036451
Main,700,570,0.026201
Main,700,570,0.019474
Main,700,570,0.023004
Main,700,580,0.029231
Main,700,580,0.028828
Main,700,580,0.020711
Main,700,580,0.044798
Main,700,580,0.021804
Main,700,590,0.022476
Main,700,590,0.023110
Main,700,590,0.018786
Main,700,590,0.016498
Main,700,590,0.023115
Main,700,600,0.021995
Main,700,600,0.053860
Main,700,600,0.021883
Main,700,600,0.028322
Main,700,600,0.021156
Main,700,610,0.025990
Main,700,610,0.019097
Main,700,610,0.040645
Main,700,610,0.020080
Main,700,610,0.020624
Main,700,620,0.020775
Main,700,620,0.021112
Main,700,620,0.021392
Main,700,620,0.035562
Main,700,620,0.020743
Main,700,630,0.025034
Main,700,630,0.026522
Main,700,630,0.037091
Main,700,630,0.029831
Main,700,630,0.025094
Main,700,640,0.024636
Main,700,640,0.020350
Main,700,640,0.023067
Main,700,640,0.015144
Main,700,640,0.017729
Main,700,650,0.025940
Main,700,650,0.052073
Main,700,650,0.032168
Main,700,650,0.024797
Main,700,650,0.016205
Main,700,660,0.033950
Main,700,660,0.043011
Main,700,660,0.047074
Main,700,660,0.026073
Main,700,660,0.030181
Main,700,670,0.028040
Main,700,670,0.025009
Main,700,670,0.024404
Main,700,670,0.032798
Main,700,670,0.027612
Main,700,680,0.029952
Main,700,680,0.042977
Main,700,680,0.019637
Main,700,680,0.020259
Main,700,680,0.024999
Main,700,690,0.031194
Main,700,690,0.018490
Main,700,690,0.031368
Main,700,690,0.021821
Main,700,690,0.019608
Main,700,700,0.022332
Main,700,700,0.024113
Main,700,700,0.022387
Main,700,700,0.029195
Main,700,700,0.020472
EC2,800,10,0.017142
EC2,800,10,0.011167
EC2,800,10,0.016349
EC2,800,10,0.009152
EC2,800,10,0.009860
EC2,800,20,0.007839
EC2,800,20,0.005892
EC2,800,20,0.006995
EC2,800,20,0.000749
EC2,800,20,0.007876
EC2,800,30,0.005558
EC2,800,30,0.007374
EC2,800,30,0.005092
EC2,800,30,0.006267
EC2,800,30,0.007157
EC2,800,40,0.006567
EC2,800,40,0.005315
EC2,800,40,0.001162
EC2,800,40,0.002609
EC2,800,40,0.006168
EC2,800,50,0.005268
EC2,800,50,0.010974
EC2,800,50,0.009350
EC2,800,50,0.006785
EC2,800,50,0.008808
EC2,800,60,0.007474
EC2,800,60,0.007278
EC2,800,60,0.007032
EC2,800,60,0.013576
EC2,800,60,0.010727
EC2,800,70,0.010729
EC2,800,70,0.012344
EC2,800,70,0.023058
EC2,800,70,0.017431
EC2,800,70,0.012358
EC2,800,80,0.012355
EC2,800,80,0.014813
EC2,800,80,0.018196
EC2,800,80,0.021745
EC2,800,80,0.017995
EC2,800,90,0.015660
EC2,800,90,0.025625
EC2,800,90,0.017439
EC2,800,90,0.021704
EC2,800,90,0.016718
EC2,800,100,0.018105
EC2,800,100,0.018815
EC2,800,100,0.021519
EC2,800,100,0.022862
EC2,800,100,0.029910
EC2,800,110,0.037761
EC2,800,110,0.021249
EC2,800,110,0.014937
EC2,800,110,0.019354
EC2,800,110,0.022598
EC2,800,120,0.018282
EC2,800,120,0.014012
EC2,800,120,0.051807
EC2,800,120,0.028110
EC2,800,120,0.033032
EC2,800,130,0.014685
EC2,800,130,0.022170
EC2,800,130,0.019043
EC2,800,130,0.022032
EC2,800,130,0.025790
EC2,800,140,0.026617
EC2,800,140,0.019843
EC2,800,140,0.025105
EC2,800,140,0.022156
EC2,800,140,0.019421
EC2,800,150,0.019861
EC2,800,150,0.020670
EC2,800,150,0.016828
EC2,800,150,0.022989
EC2,800,150,0.019149
EC2,800,160,0.021151
EC2,800,160,0.024467
EC2,800,160,0.018952
EC2,800,160,0.025912
EC2,800,160,0.027929
EC2,800,170,0.019816
EC2,800,170,0.023818
EC2,800,170,0.022121
EC2,800,170,0.036800
EC2,800,170,0.028896
EC2,800,180,0.051850
EC2,800,180,0.025762
EC2,800,180,0.024207
EC2,800,180,0.036380
EC2,800,180,0.028972
EC2,800,190,0.028715
EC2,800,190,0.024524
EC2,800,190,0.020895
EC2,800,190,0.030762
EC2,800,190,0.030127
EC2,800,200,0.025094
EC2,800,200,0.023339
EC2,800,200,0.029177
EC2,800,200,0.024106
EC2,800,200,0.024655
EC2,800,210,0.027935
EC2,800,210,0.028173
EC2,800,210,0.029318
EC2,800,210,0.023120
EC2,800,210,0.026791
EC2,800,220,0.022871
EC2,800,220,0.027560
EC2,800,220,0.035436
EC2,800,220,0.034001
EC2,800,220,0.030005
EC2,800,230,0.032587
EC2,800,230,0.025454
EC2,800,230,0.029511
EC2,800,230,0.026996
EC2,800,230,0.025258
EC2,800,240,0.032771
EC2,800,240,0.032920
EC2,800,240,0.031250
EC2,800,240,0.035096
EC2,800,240,0.024496
EC2,800,250,0.026936
EC2,800,250,0.029268
EC2,800,250,0.026535
EC2,800,250,0.029241
EC2,800,250,0.053279
EC2,800,260,0.034723
EC2,800,260,0.034955
EC2,800,260,0.045208
EC2,800,260,0.043973
EC2,800,260,0.039567
EC2,800,270,0.039617
EC2,800,270,0.040549
EC2,800,270,0.039326
EC2,800,270,0.026347
EC2,800,270,0.020584
EC2,800,280,0.051832
EC2,800,280,0.034943
EC2,800,280,0.030589
EC2,800,280,0.024429
EC2,800,280,0.040741
EC2,800,290,0.036212
EC2,800,290,0.063398
EC2,800,290,0.039680
EC2,800,290,0.025628
EC2,800,290,0.029600
EC2,800,300,0.030678
EC2,800,300,0.040729
EC2,800,300,0.035711
EC2,800,300,0.048154
EC2,800,300,0.032126
EC2,800,310,0.031071
EC2,800,310,0.034568
EC2,800,310,0.037873
EC2,800,310,0.035301
EC2,800,310,0.058521
EC2,800,320,0.072585
EC2,800,320,0.033783
EC2,800,320,0.046454
EC2,800,320,0.028747
EC2,800,320,0.033752
EC2,800,330,0.034497
EC2,800,330,0.039646
EC2,800,330,0.031471
EC2,800,330,0.026310
EC2,800,330,0.032030
EC2,800,340,0.029132
EC2,800,340,0.038440
EC2,800,340,0.049253
EC2,800,340,0.044323
EC2,800,340,0.035909
EC2,800,350,0.061523
EC2,800,350,0.044420
EC2,800,350,0.045144
EC2,800,350,0.040108
EC2,800,350,0.033549
EC2,800,360,0.038337
EC2,800,360,0.039464
EC2,800,360,0.038246
EC2,800,360,0.029409
EC2,800,360,0.031652
EC2,800,370,0.051794
EC2,800,370,0.035185
EC2,800,370,0.045869
EC2,800,370,0.040750
EC2,800,370,0.035270
EC2,800,380,0.036435
EC2,800,380,0.035963
EC2,800,380,0.036488
EC2,800,380,0.079351
EC2,800,380,0.033462
EC2,800,390,0.042106
EC2,800,390,0.038918
EC2,800,390,0.044501
EC2,800,390,0.058408
EC2,800,390,0.042673
EC2,800,400,0.042524
EC2,800,400,0.037543
EC2,800,400,0.043899
EC2,800,400,0.041769
EC2,800,400,0.046906
EC2,800,410,0.040963
EC2,800,410,0.055446
EC2,800,410,0.057079
EC2,800,410,0.038027
EC2,800,410,0.045257
EC2,800,420,0.049781
EC2,800,420,0.046911
EC2,800,420,0.051430
EC2,800,420,0.046100
EC2,800,420,0.041186
EC2,800,430,0.066736
EC2,800,430,0.042709
EC2,800,430,0.039319
EC2,800,430,0.045652
EC2,800,430,0.080300
EC2,800,440,0.043748
EC2,800,440,0.036907
EC2,800,440,0.043005
EC2,800,440,0.056699
EC2,800,440,0.072859
EC2,800,450,0.047474
EC2,800,450,0.037869
EC2,800,450,0.034247
EC2,800,450,0.054666
EC2,800,450,0.036227
EC2,800,460,0.037682
EC2,800,460,0.036398
EC2,800,460,0.045452
EC2,800,460,0.046972
EC2,800,460,0.044933
EC2,800,470,0.034716
EC2,800,470,0.046294
EC2,800,470,0.049149
EC2,800,470,0.055881
EC2,800,470,0.040316
EC2,800,480,0.038209
EC2,800,480,0.051115
EC2,800,480,0.069497
EC2,800,480,0.054332
EC2,800,480,0.037835
EC2,800,490,0.073352
EC2,800,490,0.040617
EC2,800,490,0.043896
EC2,800,490,0.049678
EC2,800,490,0.070117
EC2,800,500,0.038140
EC2,800,500,0.050222
EC2,800,500,0.046811
EC2,800,500,0.040591
EC2,800,500,0.047905
EC2,800,510,0.050503
EC2,800,510,0.046810
EC2,800,510,0.042411
EC2,800,510,0.043833
EC2,800,510,0.052652
EC2,800,520,0.041309
EC2,800,520,0.047455
EC2,800,520,0.043021
EC2,800,520,0.044045
EC2,800,520,0.046535
EC2,800,530,0.059174
EC2,800,530,0.052732
EC2,800,530,0.040814
EC2,800,530,0.099270
EC2,800,530,0.041036
EC2,800,540,0.041248
EC2,800,540,0.049231
EC2,800,540,0.088184
EC2,800,540,0.063834
EC2,800,540,0.081280
EC2,800,550,0.061214
EC2,800,550,0.047266
EC2,800,550,0.048029
EC2,800,550,0.062142
EC2,800,550,0.052085
EC2,800,560,0.047969
EC2,800,560,0.052328
EC2,800,560,0.042164
EC2,800,560,0.104349
EC2,800,560,0.042318
EC2,800,570,0.088012
EC2,800,570,0.046413
EC2,800,570,0.044958
EC2,800,570,0.038110
EC2,800,570,0.055555
EC2,800,580,0.041570
EC2,800,580,0.043602
EC2,800,580,0.039093
EC2,800,580,0.049074
EC2,800,580,0.035222
EC2,800,590,0.036234
EC2,800,590,0.038376
EC2,800,590,0.045038
EC2,800,590,0.038890
EC2,800,590,0.043469
EC2,800,600,0.049957
EC2,800,600,0.039517
EC2,800,600,0.053229
EC2,800,600,0.036726
EC2,800,600,0.046581
EC2,800,610,0.054522
EC2,800,610,0.047460
EC2,800,610,0.045178
EC2,800,610,0.037889
EC2,800,610,0.046677
EC2,800,620,0.059103
EC2,800,620,0.052639
EC2,800,620,0.038516
EC2,800,620,0.045906
EC2,800,620,0.093451
EC2,800,630,0.048153
EC2,800,630,0.045248
EC2,800,630,0.050713
EC2,800,630,0.038388
EC2,800,630,0.048274
EC2,800,640,0.056755
EC2,800,640,0.041380
EC2,800,640,0.045312
EC2,800,640,0.048032
EC2,800,640,0.044306
EC2,800,650,0.037817
EC2,800,650,0.045080
EC2,800,650,0.059327
EC2,800,650,0.056224
EC2,800,650,0.056807
EC2,800,660,0.056442
EC2,800,660,0.049477
EC2,800,660,0.037004
EC2,800,660,0.041003
EC2,800,660,0.048655
EC2,800,670,0.049736
EC2,800,670,0.047912
EC2,800,670,0.070283
EC2,800,670,0.058687
EC2,800,670,0.045986
EC2,800,680,0.057940
EC2,800,680,0.090687
EC2,800,680,0.053571
EC2,800,680,0.044588
EC2,800,680,0.048462
EC2,800,690,0.050385
EC2,800,690,0.040809
EC2,800,690,0.105410
EC2,800,690,0.046976
EC2,800,690,0.053661
EC2,800,700,0.049615
EC2,800,700,0.059800
EC2,800,700,0.059122
EC2,800,700,0.059880
EC2,800,700,0.050535
EC2,800,710,0.064725
EC2,800,710,0.053316
EC2,800,710,0.049720
EC2,800,710,0.069024
EC2,800,710,0.043133
EC2,800,720,0.046451
EC2,800,720,0.060473
EC2,800,720,0.043298
EC2,800,720,0.047723
EC2,800,720,0.054125
EC2,800,730,0.056339
EC2,800,730,0.052795
EC2,800,730,0.061941
EC2,800,730,0.050092
EC2,800,730,0.084473
EC2,800,740,0.066354
EC2,800,740,0.059918
EC2,800,740,0.055264
EC2,800,740,0.051767
EC2,800,740,0.061728
EC2,800,750,0.042959
EC2,800,750,0.050937
EC2,800,750,0.045292
EC2,800,750,0.049764
EC2,800,750,0.082925
EC2,800,760,0.049718
EC2,800,760,0.045109
EC2,800,760,0.046352
EC2,800,760,0.053688
EC2,800,760,0.060253
EC2,800,770,0.053223
EC2,800,770,0.074425
EC2,800,770,0.044901
EC2,800,770,0.047863
EC2,800,770,0.063014
EC2,800,780,0.050662
EC2,800,780,0.049940
EC2,800,780,0.051442
EC2,800,780,0.062191
EC2,800,780,0.062004
EC2,800,790,0.045937
EC2,800,790,0.064127
EC2,800,790,0.047982
EC2,800,790,0.045728
EC2,800,790,0.052110
EC2,800,800,0.045575
EC2,800,800,0.057218
EC2,800,800,0.054828
EC2,800,800,0.087235
EC2,800,800,0.070374
Main,800,10,0.016903
Main,800,10,0.013919
Main,800,10,0.016379
Main,800,10,0.013248
Main,800,10,0.005154
Main,800,20,0.015222
Main,800,20,0.012556
Main,800,20,0.001020
Main,800,20,0.001019
Main,800,20,0.011054
Main,800,30,0.010901
Main,800,30,0.027005
Main,800,30,0.039418
Main,800,30,0.015463
Main,800,30,0.029501
Main,800,40,0.020619
Main,800,40,0.019287
Main,800,40,0.023782
Main,800,40,0.025285
Main,800,40,0.045739
Main,800,50,0.014164
Main,800,50,0.017440
Main,800,50,0.017210
Main,800,50,0.015054
Main,800,50,0.005263
Main,800,60,0.006206
Main,800,60,0.031681
Main,800,60,0.016414
Main,800,60,0.014251
Main,800,60,0.014987
Main,800,70,0.014826
Main,800,70,0.020319
Main,800,70,0.014320
Main,800,70,0.014550
Main,800,70,0.016799
Main,800,80,0.022381
Main,800,80,0.015274
Main,800,80,0.015616
Main,800,80,0.015695
Main,800,80,0.016649
Main,800,90,0.016243
Main,800,90,0.016690
Main,800,90,0.022224
Main,800,90,0.020251
Main,800,90,0.022312
Main,800,100,0.020964
Main,800,100,0.018716
Main,800,100,0.020213
Main,800,100,0.023048
Main,800,100,0.023920
Main,800,110,0.014868
Main,800,110,0.015615
Main,800,110,0.018582
Main,800,110,0.021690
Main,800,110,0.020221
Main,800,120,0.027041
Main,800,120,0.019924
Main,800,120,0.035019
Main,800,120,0.048347
Main,800,120,0.026972
Main,800,130,0.015433
Main,800,130,0.016825
Main,800,130,0.014941
Main,800,130,0.016043
Main,800,130,0.027745
Main,800,140,0.018340
Main,800,140,0.021366
Main,800,140,0.018507
Main,800,140,0.019638
Main,800,140,0.034096
Main,800,150,0.025021
Main,800,150,0.019745
Main,800,150,0.017423
Main,800,150,0.023824
Main,800,150,0.025742
Main,800,160,0.017829
Main,800,160,0.026944
Main,800,160,0.021836
Main,800,160,0.027261
Main,800,160,0.019617
Main,800,170,0.020150
Main,800,170,0.020128
Main,800,170,0.036898
Main,800,170,0.021354
Main,800,170,0.019309
Main,800,180,0.020074
Main,800,180,0.018869
Main,800,180,0.015810
Main,800,180,0.022664
Main,800,180,0.015959
Main,800,190,0.016931
Main,800,190,0.021199
Main,800,190,0.022525
Main,800,190,0.030424
Main,800,190,0.025917
Main,800,200,0.027698
Main,800,200,0.016483
Main,800,200,0.026779
Main,800,200,0.024623
Main,800,200,0.031504
Main,800,210,0.035467
Main,800,210,0.018554
Main,800,210,0.023082
Main,800,210,0.025779
Main,800,210,0.032935
Main,800,220,0.019285
Main,800,220,0.020871
Main,800,220,0.022984
Main,800,220,0.020807
Main,800,220,0.027520
Main,800,230,0.019786
Main,800,230,0.018121
Main,800,230,0.020350
Main,800,230,0.023427
Main,800,230,0.023563
Main,800,240,0.025501
Main,800,240,0.017666
Main,800,240,0.018211
Main,800,240,0.020652
Main,800,240,0.022040
Main,800,250,0.021747
Main,800,250,0.023350
Main,800,250,0.018798
Main,800,250,0.035398
Main,800,250,0.026413
Main,800,260,0.032324
Main,800,260,0.030181
Main,800,260,0.024111
Main,800,260,0.016284
Main,800,260,0.017918
Main,800,270,0.023341
Main,800,270,0.024749
Main,800,270,0.028225
Main,800,270,0.042818
Main,800,270,0.018551
Main,800,280,0.039890
Main,800,280,0.017025
Main,800,280,0.022055
Main,800,280,0.036045
Main,800,280,0.017697
Main,800,290,0.017444
Main,800,290,0.020005
Main,800,290,0.020790
