Function,Total Number,N,Execution Time
EC2,4000,110,0.050073
EC2,4000,120,0.051172
EC2,4000,130,0.069386
EC2,4000,140,0.057316
EC2,4000,150,0.062548
EC2,4000,160,0.067984
EC2,4000,170,0.081285
EC2,4000,180,0.084780
EC2,4000,190,0.115846
EC2,4000,200,0.155495
EC2,4000,210,0.112581
EC2,4000,220,0.103782
EC2,4000,230,0.085962
EC2,4000,240,0.130700
EC2,4000,250,0.183485
EC2,4000,260,0.108899
EC2,4000,270,0.129044
EC2,4000,280,0.187708
EC2,4000,290,0.144859
EC2,4000,300,0.149815
EC2,4000,310,0.138803
EC2,4000,320,0.157396
EC2,4000,330,0.179049
EC2,4000,340,0.150979
EC2,4000,350,0.242529
EC2,4000,360,0.194128
EC2,4000,370,0.180873
EC2,4000,380,0.213765
EC2,4000,390,0.206478
EC2,4000,400,0.203994
EC2,4000,410,0.267004
EC2,4000,420,0.239044
EC2,4000,430,0.207773
EC2,4000,440,0.243137
EC2,4000,450,0.220009
EC2,4000,460,0.263216
EC2,4000,470,0.232061
EC2,4000,480,0.262152
EC2,4000,490,0.287301
EC2,4000,500,0.285745
EC2,4000,510,0.300218
EC2,4000,520,0.260060
EC2,4000,530,0.307957
EC2,4000,540,0.280597
EC2,4000,550,0.289759
EC2,4000,560,0.377301
EC2,4000,570,0.377437
EC2,4000,580,0.327639
EC2,4000,590,0.391818
EC2,4000,600,0.350616
EC2,4000,610,0.358814
EC2,4000,620,0.353591
EC2,4000,630,0.409535
EC2,4000,640,0.445421
EC2,4000,650,0.415420
EC2,4000,660,0.453425
EC2,4000,670,0.383985
EC2,4000,680,0.475728
EC2,4000,690,0.443924
EC2,4000,700,0.466032
EC2,4000,710,0.460192
EC2,4000,720,0.497382
EC2,4000,730,0.501904
EC2,4000,740,0.419667
EC2,4000,750,0.431626
EC2,4000,760,0.477027
EC2,4000,770,0.498990
EC2,4000,780,0.498037
EC2,4000,790,0.457330
EC2,4000,800,0.464676
EC2,4000,810,0.502644
EC2,4000,820,0.527813
EC2,4000,830,0.532154
EC2,4000,840,0.565950
EC2,4000,850,0.549227
EC2,4000,860,0.510812
EC2,4000,870,0.582442
EC2,4000,880,0.532369
EC2,4000,890,0.524751
EC2,4000,900,0.534180
EC2,4000,910,0.540383
EC2,4000,920,0.565882
EC2,4000,930,0.615172
EC2,4000,940,0.594878
EC2,4000,950,0.612681
EC2,4000,960,0.581162
EC2,4000,970,0.636193
EC2,4000,980,0.617734
EC2,4000,990,0.725605
Main,4000,10,0.046022
Main,4000,20,0.046318
Main,4000,30,0.080325
Main,4000,40,0.052412
Main,4000,50,0.049818
Main,4000,60,0.046802
Main,4000,70,0.046899
Main,4000,80,0.085785
Main,4000,90,0.082060
Main,4000,100,0.059164
Main,4000,110,0.078311
Main,4000,120,0.074909
Main,4000,130,0.052855
Main,4000,140,0.053729
Main,4000,150,0.049163
Main,4000,160,0.072747
Main,4000,170,0.067935
Main,4000,180,0.075437
Main,4000,190,0.051231
Main,4000,200,0.056030
Main,4000,210,0.055081
Main,4000,220,0.070289
Main,4000,230,0.052684
Main,4000,240,0.058225
Main,4000,250,0.046635
Main,4000,260,0.074400
Main,4000,270,0.066906
Main,4000,280,0.056815
Main,4000,290,0.047947
Main,4000,300,0.049154
Main,4000,310,0.080460
Main,4000,320,0.085803
Main,4000,330,0.065825
Main,4000,340,0.095327
Main,4000,350,0.054977
Main,4000,360,0.097837
Main,4000,370,0.058796
Main,4000,380,0.052753
Main,4000,390,0.064945
Main,4000,400,0.090968
Main,4000,410,0.059958
Main,4000,420,0.061147
Main,4000,430,0.058281
Main,4000,440,0.058612
Main,4000,450,0.045910
Main,4000,460,0.048935
Main,4000,470,0.071120
Main,4000,480,0.079834
Main,4000,490,0.051481
Main,4000,500,0.080476
Main,4000,510,0.069971
Main,4000,520,0.055240
Main,4000,530,0.057670
Main,4000,540,0.044669
Main,4000,550,0.055391
Main,4000,560,0.064928
Main,4000,570,0.072987
Main,4000,580,0.051776
Main,4000,590,0.044230
Main,4000,600,0.049327
Main,4000,610,0.054408
Main,4000,620,0.047815
Main,4000,630,0.061059
Main,4000,640,0.048052
Main,4000,650,0.077605
Main,4000,660,0.044234
Main,4000,670,0.062963
Main,4000,680,0.052166
Main,4000,690,0.045476
Main,4000,700,0.053566
Main,4000,710,0.062119
Main,4000,720,0.053508
Main,4000,730,0.062741
Main,4000,740,0.048174
Main,4000,750,0.067395
Main,4000,760,0.061461
Main,4000,770,0.063649
Main,4000,780,0.083476
Main,4000,790,0.051477
Main,4000,800,0.051231
Main,4000,810,0.051923
Main,4000,820,0.055271
Main,4000,830,0.051958
Main,4000,840,0.059143
Main,4000,850,0.100837
Main,4000,860,0.086835
Main,4000,870,0.053566
Main,4000,880,0.092945
Main,4000,890,0.046612
Main,4000,900,0.057014
Main,4000,910,0.061528
Main,4000,920,0.046881
Main,4000,930,0.064952
Main,4000,940,0.057705
Main,4000,950,0.043701
Main,4000,960,0.061912
Main,4000,970,0.045119
Main,4000,980,0.060255
Main,4000,990,0.045538
EC2,4100,10,0.022477
EC2,4100,20,0.017184
EC2,4100,30,0.028924
EC2,4100,40,0.019108
EC2,4100,50,0.042585
EC2,4100,60,0.039489
EC2,4100,70,0.046061
EC2,4100,80,0.041134
EC2,4100,90,0.046614
EC2,4100,100,0.040368
EC2,4100,110,0.065224
EC2,4100,120,0.043820
EC2,4100,130,0.056305
EC2,4100,140,0.062324
EC2,4100,150,0.071671
EC2,4100,160,0.099431
EC2,4100,170,0.103443
EC2,4100,180,0.115248
EC2,4100,190,0.084699
EC2,4100,200,0.095962
EC2,4100,210,0.100763
EC2,4100,220,0.116314
EC2,4100,230,0.111282
EC2,4100,240,0.126514
EC2,4100,250,0.136131
EC2,4100,260,0.188895
EC2,4100,270,0.137928
EC2,4100,280,0.143353
EC2,4100,290,0.198403
EC2,4100,300,0.146817
EC2,4100,310,0.210594
EC2,4100,320,0.170324
EC2,4100,330,0.214567
EC2,4100,340,0.195920
EC2,4100,350,0.203413
EC2,4100,360,0.194773
EC2,4100,370,0.217697
EC2,4100,380,0.204773
EC2,4100,390,0.207941
EC2,4100,400,0.204597
EC2,4100,410,0.197112
EC2,4100,420,0.259296
EC2,4100,430,0.259118
EC2,4100,440,0.276863
EC2,4100,450,0.250203
EC2,4100,460,0.271562
EC2,4100,470,0.306204
EC2,4100,480,0.262211
EC2,4100,490,0.307031
EC2,4100,500,0.254196
EC2,4100,510,0.261479
EC2,4100,520,0.290380
EC2,4100,530,0.328407
EC2,4100,540,0.317741
EC2,4100,550,0.361477
EC2,4100,560,0.360215
EC2,4100,570,0.384925
EC2,4100,580,0.317846
EC2,4100,590,0.351721
EC2,4100,600,0.349988
EC2,4100,610,0.348447
EC2,4100,620,0.334790
EC2,4100,630,0.419292
EC2,4100,640,0.396587
EC2,4100,650,0.390158
EC2,4100,660,0.503866
EC2,4100,670,0.443901
EC2,4100,680,0.405460
EC2,4100,690,0.409561
EC2,4100,700,0.405521
EC2,4100,710,0.488860
EC2,4100,720,0.474268
EC2,4100,730,0.480295
EC2,4100,740,0.438690
EC2,4100,750,0.510073
EC2,4100,760,0.477427
EC2,4100,770,0.488755
EC2,4100,780,0.468837
EC2,4100,790,0.476266
EC2,4100,800,0.545589
EC2,4100,810,0.550995
EC2,4100,820,0.538985
EC2,4100,830,0.570710
EC2,4100,840,0.527439
EC2,4100,850,0.577361
EC2,4100,860,0.611234
EC2,4100,870,0.533518
EC2,4100,880,0.608531
EC2,4100,890,0.622965
EC2,4100,900,0.601792
EC2,4100,910,0.646189
EC2,4100,920,0.644676
EC2,4100,930,0.637810
EC2,4100,940,0.657338
EC2,4100,950,0.621275
EC2,4100,960,0.727349
EC2,4100,970,0.659053
EC2,4100,980,0.600469
EC2,4100,990,0.655714
Main,4100,10,0.056809
Main,4100,20,0.064636
Main,4100,30,0.065605
Main,4100,40,0.046364
Main,4100,50,0.049655
Main,4100,60,0.069163
Main,4100,70,0.092261
Main,4100,80,0.066535
Main,4100,90,0.049114
Main,4100,100,0.050707
Main,4100,110,0.057435
Main,4100,120,0.056394
Main,4100,130,0.096885
Main,4100,140,0.051464
Main,4100,150,0.052025
Main,4100,160,0.046989
Main,4100,170,0.083565
Main,4100,180,0.050954
Main,4100,190,0.064164
Main,4100,200,0.083249
Main,4100,210,0.063145
Main,4100,220,0.086748
Main,4100,230,0.092092
Main,4100,240,0.059732
Main,4100,250,0.056421
Main,4100,260,0.060953
Main,4100,270,0.069591
Main,4100,280,0.055768
Main,4100,290,0.084410
Main,4100,300,0.093178
Main,4100,310,0.061995
Main,4100,320,0.057576
Main,4100,330,0.071801
Main,4100,340,0.054281
Main,4100,350,0.057204
Main,4100,360,0.056092
Main,4100,370,0.047998
Main,4100,380,0.093195
Main,4100,390,0.046816
Main,4100,400,0.054339
Main,4100,410,0.084969
Main,4100,420,0.049095
Main,4100,430,0.047776
Main,4100,440,0.050930
Main,4100,450,0.072204
Main,4100,460,0.059890
Main,4100,470,0.046309
Main,4100,480,0.080902
Main,4100,490,0.052140
Main,4100,500,0.091815
Main,4100,510,0.083818
Main,4100,520,0.045968
Main,4100,530,0.054052
Main,4100,540,0.090281
Main,4100,550,0.062071
Main,4100,560,0.039962
Main,4100,570,0.051154
Main,4100,580,0.085131
Main,4100,590,0.051238
Main,4100,600,0.046799
Main,4100,610,0.046948
Main,4100,620,0.052811
Main,4100,630,0.055596
Main,4100,640,0.058658
Main,4100,650,0.041627
Main,4100,660,0.048272
Main,4100,670,0.049990
Main,4100,680,0.051668
Main,4100,690,0.046664
Main,4100,700,0.052373
Main,4100,710,0.058358
Main,4100,720,0.061764
Main,4100,730,0.069124
Main,4100,740,0.043102
Main,4100,750,0.049802
Main,4100,760,0.046507
Main,4100,770,0.055758
Main,4100,780,0.076415
Main,4100,790,0.063140
Main,4100,800,0.051199
Main,4100,810,0.049579
Main,4100,820,0.045876
Main,4100,830,0.081624
Main,4100,840,0.054937
Main,4100,850,0.081321
Main,4100,860,0.048618
Main,4100,870,0.058496
Main,4100,880,0.077475
Main,4100,890,0.055307
Main,4100,900,0.053775
Main,4100,910,0.080725
Main,4100,920,0.049225
Main,4100,930,0.087161
Main,4100,940,0.064622
Main,4100,950,0.079822
Main,4100,960,0.053578
Main,4100,970,0.100498
Main,4100,980,0.058218
Main,4100,990,0.065164
EC2,4200,10,0.018223
EC2,4200,20,0.030949
EC2,4200,30,0.018238
EC2,4200,40,0.031317
EC2,4200,50,0.034395
EC2,4200,60,0.027064
EC2,4200,70,0.073528
EC2,4200,80,0.043515
EC2,4200,90,0.077961
EC2,4200,100,0.053776
EC2,4200,110,0.057762
EC2,4200,120,0.065614
EC2,4200,130,0.050610
EC2,4200,140,0.059446
EC2,4200,150,0.052534
EC2,4200,160,0.064991
EC2,4200,170,0.076390
EC2,4200,180,0.080500
EC2,4200,190,0.068009
EC2,4200,200,0.108013
EC2,4200,210,0.091234
EC2,4200,220,0.089319
EC2,4200,230,0.123536
EC2,4200,240,0.157382
EC2,4200,250,0.110223
EC2,4200,260,0.118549
EC2,4200,270,0.131941
EC2,4200,280,0.169716
EC2,4200,290,0.150777
EC2,4200,300,0.146218
EC2,4200,310,0.184797
EC2,4200,320,0.143160
EC2,4200,330,0.199669
EC2,4200,340,0.243207
EC2,4200,350,0.167460
EC2,4200,360,0.189534
EC2,4200,370,0.248737
EC2,4200,380,0.228878
EC2,4200,390,0.216198
EC2,4200,400,0.221752
EC2,4200,410,0.219109
EC2,4200,420,0.285142
EC2,4200,430,0.231061
EC2,4200,440,0.230078
EC2,4200,450,0.291177
EC2,4200,460,0.357725
EC2,4200,470,0.333770
EC2,4200,480,0.291815
EC2,4200,490,0.319844
EC2,4200,500,0.329934
EC2,4200,510,0.287207
EC2,4200,520,0.284121
EC2,4200,530,0.314124
EC2,4200,540,0.308330
EC2,4200,550,0.305632
EC2,4200,560,0.330300
EC2,4200,570,0.382037
EC2,4200,580,0.410708
EC2,4200,590,0.369005
EC2,4200,600,0.348390
EC2,4200,610,0.360877
EC2,4200,620,0.350769
EC2,4200,630,0.366411
EC2,4200,640,0.424998
EC2,4200,650,0.444292
EC2,4200,660,0.381626
EC2,4200,670,0.436912
EC2,4200,680,0.461605
EC2,4200,690,0.507605
EC2,4200,700,0.443437
EC2,4200,710,0.478046
EC2,4200,720,0.439423
EC2,4200,730,0.423582
EC2,4200,740,0.423034
EC2,4200,750,0.529027
EC2,4200,760,0.453220
EC2,4200,770,0.507418
EC2,4200,780,0.560395
EC2,4200,790,0.534692
EC2,4200,800,0.593458
EC2,4200,810,0.523558
EC2,4200,820,0.570808
EC2,4200,830,0.509279
EC2,4200,840,0.581548
EC2,4200,850,0.540604
EC2,4200,860,0.557580
EC2,4200,870,0.581551
EC2,4200,880,0.603426
EC2,4200,890,0.642965
EC2,4200,900,0.615358
EC2,4200,910,0.622402
EC2,4200,920,0.693106
EC2,4200,930,0.580618
EC2,4200,940,0.670169
EC2,4200,950,0.589860
EC2,4200,960,0.612640
EC2,4200,970,0.674612
EC2,4200,980,0.659649
EC2,4200,990,0.673058
Main,4200,10,0.048383
Main,4200,20,0.047803
Main,4200,30,0.073236
Main,4200,40,0.080058
Main,4200,50,0.082934
Main,4200,60,0.075847
Main,4200,70,0.056028
Main,4200,80,0.051092
Main,4200,90,0.080463
Main,4200,100,0.089163
Main,4200,110,0.048800
Main,4200,120,0.086588
Main,4200,130,0.088392
Main,4200,140,0.072688
Main,4200,150,0.056889
Main,4200,160,0.091152
Main,4200,170,0.062347
Main,4200,180,0.076113
Main,4200,190,0.068121
Main,4200,200,0.043721
Main,4200,210,0.060584
Main,4200,220,0.076694
Main,4200,230,0.051388
Main,4200,240,0.091078
Main,4200,250,0.056071
Main,4200,260,0.085188
Main,4200,270,0.053292
Main,4200,280,0.041959
Main,4200,290,0.062515
Main,4200,300,0.056003
Main,4200,310,0.052484
Main,4200,320,0.077974
Main,4200,330,0.051287
Main,4200,340,0.064823
Main,4200,350,0.054990
Main,4200,360,0.092781
Main,4200,370,0.043983
Main,4200,380,0.066442
Main,4200,390,0.042554
Main,4200,400,0.044152
Main,4200,410,0.090049
Main,4200,420,0.068003
Main,4200,430,0.054963
Main,4200,440,0.045878
Main,4200,450,0.049643
Main,4200,460,0.051372
Main,4200,470,0.083495
Main,4200,480,0.049024
Main,4200,490,0.083317
Main,4200,500,0.044338
Main,4200,510,0.048504
Main,4200,520,0.048605
Main,4200,530,0.050334
Main,4200,540,0.061292
Main,4200,550,0.065032
Main,4200,560,0.051334
Main,4200,570,0.087124
Main,4200,580,0.079543
Main,4200,590,0.060779
Main,4200,600,0.053787
Main,4200,610,0.056647
Main,4200,620,0.056619
Main,4200,630,0.099731
Main,4200,640,0.085388
Main,4200,650,0.078876
Main,4200,660,0.087857
Main,4200,670,0.070059
Main,4200,680,0.071331
Main,4200,690,0.048163
Main,4200,700,0.082150
Main,4200,710,0.070733
Main,4200,720,0.061637
Main,4200,730,0.060532
Main,4200,740,0.055836
Main,4200,750,0.056858
Main,4200,760,0.052217
Main,4200,770,0.057768
Main,4200,780,0.048419
Main,4200,790,0.050667
Main,4200,800,0.098462
Main,4200,810,0.059457
Main,4200,820,0.049970
Main,4200,830,0.078104
Main,4200,840,0.070581
Main,4200,850,0.056173
Main,4200,860,0.074735
Main,4200,870,0.068289
Main,4200,880,0.055769
Main,4200,890,0.078193
Main,4200,900,0.055445
Main,4200,910,0.057779
Main,4200,920,0.055193
Main,4200,930,0.074119
Main,4200,940,0.061121
Main,4200,950,0.053848
Main,4200,960,0.059787
Main,4200,970,0.058924
Main,4200,980,0.051077
Main,4200,990,0.063558
EC2,4300,10,0.024427
EC2,4300,20,0.016418
EC2,4300,30,0.024963
EC2,4300,40,0.033762
EC2,4300,50,0.030312
EC2,4300,60,0.028840
EC2,4300,70,0.045912
EC2,4300,80,0.034300
EC2,4300,90,0.037391
EC2,4300,100,0.090831
EC2,4300,110,0.060123
EC2,4300,120,0.054315
EC2,4300,130,0.069013
EC2,4300,140,0.061655
EC2,4300,150,0.064960
EC2,4300,160,0.092469
EC2,4300,170,0.077385
EC2,4300,180,0.111637
EC2,4300,190,0.136908
EC2,4300,200,0.130302
EC2,4300,210,0.116860
EC2,4300,220,0.118295
EC2,4300,230,0.136425
EC2,4300,240,0.158733
EC2,4300,250,0.106022
EC2,4300,260,0.120014
EC2,4300,270,0.161892
EC2,4300,280,0.169808
EC2,4300,290,0.146220
EC2,4300,300,0.191044
EC2,4300,310,0.165792
EC2,4300,320,0.183883
EC2,4300,330,0.213323
EC2,4300,340,0.188062
EC2,4300,350,0.226401
EC2,4300,360,0.226649
EC2,4300,370,0.201601
EC2,4300,380,0.189831
EC2,4300,390,0.213791
EC2,4300,400,0.265221
EC2,4300,410,0.237804
EC2,4300,420,0.273353
EC2,4300,430,0.248622
EC2,4300,440,0.252512
EC2,4300,450,0.269939
EC2,4300,460,0.280928
EC2,4300,470,0.288402
EC2,4300,480,0.271302
EC2,4300,490,0.313211
EC2,4300,500,0.290395
EC2,4300,510,0.281705
EC2,4300,520,0.290100
EC2,4300,530,0.282883
EC2,4300,540,0.373601
EC2,4300,550,0.336041
EC2,4300,560,0.318785
EC2,4300,570,0.338521
EC2,4300,580,0.358775
EC2,4300,590,0.389460
EC2,4300,600,0.410497
EC2,4300,610,0.419211
EC2,4300,620,0.391503
EC2,4300,630,0.376710
EC2,4300,640,0.423493
EC2,4300,650,0.458241
EC2,4300,660,0.389186
EC2,4300,670,0.394525
EC2,4300,680,0.452896
EC2,4300,690,0.451677
EC2,4300,700,0.436279
EC2,4300,710,0.446640
EC2,4300,720,0.462294
EC2,4300,730,0.448492
EC2,4300,740,0.519549
EC2,4300,750,0.479644
EC2,4300,760,0.537361
EC2,4300,770,0.498404
EC2,4300,780,0.612096
EC2,4300,790,0.487980
EC2,4300,800,0.553140
EC2,4300,810,0.541283
EC2,4300,820,0.564120
EC2,4300,830,0.542732
EC2,4300,840,0.555562
EC2,4300,850,0.610674
EC2,4300,860,0.629032
EC2,4300,870,0.644878
EC2,4300,880,0.617500
EC2,4300,890,0.652181
EC2,4300,900,0.615734
EC2,4300,910,0.691045
EC2,4300,920,0.631966
EC2,4300,930,0.729638
EC2,4300,940,0.635679
EC2,4300,950,0.689270
EC2,4300,960,0.650405
EC2,4300,970,0.665303
EC2,4300,980,0.785132
EC2,4300,990,0.722645
Main,4300,10,0.051267
Main,4300,20,0.046238
Main,4300,30,0.069091
Main,4300,40,0.047185
Main,4300,50,0.056340
Main,4300,60,0.070799
Main,4300,70,0.070215
Main,4300,80,0.066804
Main,4300,90,0.064154
Main,4300,100,0.069337
Main,4300,110,0.095419
Main,4300,120,0.057276
Main,4300,130,0.088118
Main,4300,140,0.056610
Main,4300,150,0.085610
Main,4300,160,0.072569
Main,4300,170,0.062918
Main,4300,180,0.060267
Main,4300,190,0.065637
Main,4300,200,0.062428
Main,4300,210,0.056562
Main,4300,220,0.083319
Main,4300,230,0.081329
Main,4300,240,0.061713
Main,4300,250,0.051617
Main,4300,260,0.052891
Main,4300,270,0.070208
Main,4300,280,0.047774
Main,4300,290,0.079792
Main,4300,300,0.055761
Main,4300,310,0.070606
Main,4300,320,0.063342
Main,4300,330,0.052942
Main,4300,340,0.055739
Main,4300,350,0.053870
Main,4300,360,0.053384
Main,4300,370,0.051195
Main,4300,380,0.061235
Main,4300,390,0.048954
Main,4300,400,0.049798
Main,4300,410,0.105815
Main,4300,420,0.073741
Main,4300,430,0.053147
Main,4300,440,0.084926
Main,4300,450,0.071860
Main,4300,460,0.067286
Main,4300,470,0.058556
Main,4300,480,0.052577
Main,4300,490,0.073517
Main,4300,500,0.050820
Main,4300,510,0.053427
Main,4300,520,0.047432
Main,4300,530,0.057279
Main,4300,540,0.059125
Main,4300,550,0.048379
Main,4300,560,0.091692
Main,4300,570,0.064001
Main,4300,580,0.059886
Main,4300,590,0.055934
Main,4300,600,0.070879
Main,4300,610,0.058394
Main,4300,620,0.089315
Main,4300,630,0.054827
Main,4300,640,0.089821
Main,4300,650,0.056189
Main,4300,660,0.052242
Main,4300,670,0.052450
Main,4300,680,0.057165
Main,4300,690,0.050079
Main,4300,700,0.083260
Main,4300,710,0.069007
Main,4300,720,0.078292
Main,4300,730,0.058269
Main,4300,740,0.095811
Main,4300,750,0.051837
Main,4300,760,0.055362
Main,4300,770,0.067443
Main,4300,780,0.059569
Main,4300,790,0.055159
Main,4300,800,0.048462
Main,4300,810,0.067728
Main,4300,820,0.057120
Main,4300,830,0.063339
Main,4300,840,0.054509
Main,4300,850,0.055395
Main,4300,860,0.053364
Main,4300,870,0.052491
Main,4300,880,0.064882
Main,4300,890,0.057071
Main,4300,900,0.071865
Main,4300,910,0.055993
Main,4300,920,0.059881
Main,4300,930,0.059514
Main,4300,940,0.078564
Main,4300,950,0.060356
Main,4300,960,0.061702
Main,4300,970,0.070584
Main,4300,980,0.063516
Main,4300,990,0.064084
EC2,4400,10,0.025230
EC2,4400,20,0.029550
EC2,4400,30,0.020418
EC2,4400,40,0.031703
EC2,4400,50,0.031529
EC2,4400,60,0.032105
EC2,4400,70,0.042244
EC2,4400,80,0.042343
EC2,4400,90,0.044868
EC2,4400,100,0.052467
EC2,4400,110,0.040866
EC2,4400,120,0.047634
EC2,4400,130,0.059373
EC2,4400,140,0.066397
EC2,4400,150,0.064199
EC2,4400,160,0.067611
EC2,4400,170,0.082746
EC2,4400,180,0.086991
EC2,4400,190,0.093115
EC2,4400,200,0.090250
EC2,4400,210,0.124196
EC2,4400,220,0.107123
EC2,4400,230,0.131326
EC2,4400,240,0.139557
EC2,4400,250,0.148425
EC2,4400,260,0.127760
EC2,4400,270,0.187132
EC2,4400,280,0.174737
EC2,4400,290,0.195863
EC2,4400,300,0.190477
EC2,4400,310,0.192321
EC2,4400,320,0.203826
EC2,4400,330,0.193033
EC2,4400,340,0.252165
EC2,4400,350,0.174851
EC2,4400,360,0.222519
EC2,4400,370,0.251325
EC2,4400,380,0.254579
EC2,4400,390,0.222507
EC2,4400,400,0.216639
EC2,4400,410,0.239820
EC2,4400,420,0.246191
EC2,4400,430,0.238866
EC2,4400,440,0.274316
EC2,4400,450,0.260088
EC2,4400,460,0.250418
EC2,4400,470,0.318593
EC2,4400,480,0.292615
EC2,4400,490,0.300790
EC2,4400,500,0.318528
EC2,4400,510,0.330926
EC2,4400,520,0.330621
EC2,4400,530,0.353825
EC2,4400,540,0.381298
EC2,4400,550,0.333377
EC2,4400,560,0.356138
EC2,4400,570,0.388290
EC2,4400,580,0.363105
EC2,4400,590,0.351194
EC2,4400,600,0.462658
EC2,4400,610,0.385833
EC2,4400,620,0.376382
EC2,4400,630,0.432700
EC2,4400,640,0.411925
EC2,4400,650,0.403560
EC2,4400,660,0.447387
EC2,4400,670,0.426941
EC2,4400,680,0.545007
EC2,4400,690,0.492647
EC2,4400,700,0.519571
EC2,4400,710,0.464379
EC2,4400,720,0.480272
EC2,4400,730,0.533987
EC2,4400,740,0.498048
EC2,4400,750,0.586325
EC2,4400,760,0.497696
EC2,4400,770,0.518982
EC2,4400,780,0.568754
EC2,4400,790,0.554476
EC2,4400,800,0.608120
EC2,4400,810,0.536051
EC2,4400,820,0.534752
EC2,4400,830,0.618736
EC2,4400,840,0.583636
EC2,4400,850,0.606931
EC2,4400,860,0.574325
EC2,4400,870,0.614392
EC2,4400,880,0.644356
EC2,4400,890,0.590971
EC2,4400,900,0.618719
EC2,4400,910,0.666593
EC2,4400,920,0.614828
EC2,4400,930,0.714504
EC2,4400,940,0.676150
EC2,4400,950,0.671613
EC2,4400,960,0.684396
EC2,4400,970,0.740471
EC2,4400,980,0.701153
EC2,4400,990,0.730266
Main,4400,10,0.052018
Main,4400,20,0.063134
Main,4400,30,0.077097
Main,4400,40,0.066494
Main,4400,50,0.046352
Main,4400,60,0.103622
Main,4400,70,0.069556
Main,4400,80,0.063961
Main,4400,90,0.086834
Main,4400,100,0.053247
Main,4400,110,0.085158
Main,4400,120,0.083321
Main,4400,130,0.111522
Main,4400,140,0.062340
Main,4400,150,0.069191
Main,4400,160,0.055321
Main,4400,170,0.067860
Main,4400,180,0.060860
Main,4400,190,0.056454
Main,4400,200,0.063757
Main,4400,210,0.068777
Main,4400,220,0.082322
Main,4400,230,0.054989
Main,4400,240,0.055440
Main,4400,250,0.054293
Main,4400,260,0.083852
Main,4400,270,0.085012
Main,4400,280,0.083823
Main,4400,290,0.091426
Main,4400,300,0.067067
Main,4400,310,0.058598
Main,4400,320,0.069634
Main,4400,330,0.054804
Main,4400,340,0.052256
Main,4400,350,0.065139
Main,4400,360,0.062647
Main,4400,370,0.048062
Main,4400,380,0.057555
Main,4400,390,0.093841
Main,4400,400,0.063694
Main,4400,410,0.103657
Main,4400,420,0.070449
Main,4400,430,0.063309
Main,4400,440,0.057723
Main,4400,450,0.097223
Main,4400,460,0.066227
Main,4400,470,0.069786
Main,4400,480,0.075471
Main,4400,490,0.086152
Main,4400,500,0.061069
Main,4400,510,0.050128
Main,4400,520,0.078678
Main,4400,530,0.098994
Main,4400,540,0.084335
Main,4400,550,0.068930
Main,4400,560,0.076607
Main,4400,570,0.057692
Main,4400,580,0.061321
Main,4400,590,0.050727
Main,4400,600,0.059416
Main,4400,610,0.053432
Main,4400,620,0.053598
Main,4400,630,0.060558
Main,4400,640,0.095141
Main,4400,650,0.067484
Main,4400,660,0.099976
Main,4400,670,0.086391
Main,4400,680,0.056943
Main,4400,690,0.064096
Main,4400,700,0.055354
Main,4400,710,0.074237
Main,4400,720,0.053781
Main,4400,730,0.048736
Main,4400,740,0.058637
Main,4400,750,0.091562
Main,4400,760,0.058165
Main,4400,770,0.069190
Main,4400,780,0.071087
Main,4400,790,0.061601
Main,4400,800,0.061556
Main,4400,810,0.083251
Main,4400,820,0.071711
Main,4400,830,0.067315
Main,4400,840,0.056176
Main,4400,850,0.065577
Main,4400,860,0.064337
Main,4400,870,0.065105
Main,4400,880,0.051900
Main,4400,890,0.064953
Main,4400,900,0.066379
Main,4400,910,0.070076
Main,4400,920,0.055774
Main,4400,930,0.053802
Main,4400,940,0.083713
Main,4400,950,0.052995
Main,4400,960,0.076575
Main,4400,970,0.065965
Main,4400,980,0.080288
Main,4400,990,0.071508
EC2,4500,10,0.048888
EC2,4500,20,0.022247
EC2,4500,30,0.027970
EC2,4500,40,0.023894
EC2,4500,50,0.032202
EC2,4500,60,0.037694
EC2,4500,70,0.039894
EC2,4500,80,0.047730
EC2,4500,90,0.057662
EC2,4500,100,0.049377
EC2,4500,110,0.055351
EC2,4500,120,0.065101
EC2,4500,130,0.054063
EC2,4500,140,0.060511
EC2,4500,150,0.093758
EC2,4500,160,0.088266
EC2,4500,170,0.145146
EC2,4500,180,0.078558
EC2,4500,190,0.080503
EC2,4500,200,0.115300
EC2,4500,210,0.111170
EC2,4500,220,0.095540
EC2,4500,230,0.110174
EC2,4500,240,0.121319
EC2,4500,250,0.119755
EC2,4500,260,0.120228
EC2,4500,270,0.149835
EC2,4500,280,0.160934
EC2,4500,290,0.142427
EC2,4500,300,0.187180
EC2,4500,310,0.191506
EC2,4500,320,0.167496
EC2,4500,330,0.227542
EC2,4500,340,0.186873
EC2,4500,350,0.204375
EC2,4500,360,0.256241
EC2,4500,370,0.257277
EC2,4500,380,0.228177
EC2,4500,390,0.258776
EC2,4500,400,0.215232
EC2,4500,410,0.315676
EC2,4500,420,0.241352
EC2,4500,430,0.268632
EC2,4500,440,0.291105
EC2,4500,450,0.276171
EC2,4500,460,0.282365
EC2,4500,470,0.336469
EC2,4500,480,0.328945
EC2,4500,490,0.301274
EC2,4500,500,0.393771
EC2,4500,510,0.402116
EC2,4500,520,0.325524
EC2,4500,530,0.372966
EC2,4500,540,0.418286
